text,user,created_at,geo,location
In the works with this one... can't wait to finish this up! Look at that black though!!!... That… https://t.co/eotT2RYpRe,Robin H.M. Tattoos,Wed Dec 06 18:43:22 +0000 2017,"[41.45213545, -82.71175146]","Sandusky, OH"
Finished #ghostrider #commission for my homie atomik_j!!! Hope I did this one justice!!!… https://t.co/UgnKA6zL8K,Adam Harris,Wed Dec 06 18:43:22 +0000 2017,"[37.6615, -120.995]","Modesto, CA"
"Join the Taco Bell team! See our latest #job opening here: https://t.co/aVjOzK8Rfo #Hospitality #Linton, IN #Hiring #CareerArc",TMJ-IN HRTA Jobs,Wed Dec 06 18:43:23 +0000 2017,"[39.0372361, -87.146711]","Linton, IN"
•Proud• @ University of Louisville https://t.co/Vvfv1j3yJt,Nicole Riggs,Wed Dec 06 18:43:23 +0000 2017,"[38.21719167, -85.75825875]","Louisville, KY"
"Want to work at Strategic Staffing Solutions? We're #hiring in #StLouis, MO! Click for details:… https://t.co/E7FIej0THy",TMJ-STL Engin. Jobs,Wed Dec 06 18:43:23 +0000 2017,"[38.6270025, -90.1994042]","St Louis, MO"
"Pray for LA💔 @ Los Angeles, California https://t.co/Fc2W5hgx1X",yasmeinhairmua,Wed Dec 06 18:43:23 +0000 2017,"[34.0522, -118.243]","Los Angeles, CA"
"This Friday, December 8, 2017 we kick off a month long celebration commencing 3000 Phukheadz!… https://t.co/36wGbCVFTq",Phukheadz,Wed Dec 06 18:43:24 +0000 2017,"[30.32651535, -81.65647509]","Downtown Jacksonville, FL"
Holiday photos arrived 🤪🎅🏼🦌 #aboutlastnight @agjeans @glamourmag @ Mama Shelter Los Angeles https://t.co/EpCcUzpSqX,Jessica Debreceni,Wed Dec 06 18:43:24 +0000 2017,"[34.09961, -118.33135]","Los Angeles, CA"
"Want to work at Xilinx? We're #hiring in #SanJose, CA! Click for details: https://t.co/csEgXbNSNe #Engineering #Job #Jobs #CareerArc",San Jose Eng. Jobs,Wed Dec 06 18:43:26 +0000 2017,"[37.3382082, -121.8863286]","San Jose, CA"
Lit up some live shots this morning for the Toy Drive. #workflow #aputure #led #onlocation #news… https://t.co/UW4ZzRbt7b,phenatical,Wed Dec 06 18:43:27 +0000 2017,"[35.11723, -89.91334]","Memphis, TN"
"Interested in a #job in #Brunswick, ME? This could be a great fit: https://t.co/yU7FuDkkuZ #Healthcare #Hiring",Sweetser Jobs,Wed Dec 06 18:43:27 +0000 2017,"[43.9140162, -69.9669961]","Brunswick, ME"
"See our latest #Greensburg, PA #job and click to apply: Server - Restaurant Team Member - https://t.co/OjBNO9OCE8… https://t.co/UnY4cYrqZw",TMJ-PIT HRTA Jobs,Wed Dec 06 18:43:28 +0000 2017,"[40.3019557, -79.5187632]","Greensburg, PA"
"Interested in a #job in #Irving, TX? This could be a great fit: https://t.co/pUtKreLl2n #Transportation #Hiring #CareerArc",TMJ-DFW Transp. Jobs,Wed Dec 06 18:43:29 +0000 2017,"[32.8012869, -96.9584922]","Irving, TX"
"We're #hiring! Click to apply: Management Trainee - https://t.co/LHhcdT0FJG #BusinessMgmt #Sunnyvale, CA #Job #Jobs #CareerArc",TMJ-SJC Mgmt. Jobs,Wed Dec 06 18:43:29 +0000 2017,"[37.36883, -122.0363496]","Sunnyvale, CA"
Interested in joining a team of talented #educators? IDEA is hiring for Special Education Life Skills Teacher: El P… https://t.co/oYjaiUh4MC,TMJ-ELP Educ. Jobs,Wed Dec 06 18:43:29 +0000 2017,"[31.7618778, -106.4850217]","El Paso, TX"
"This #job might be a great fit for you: VP-Credit Officer - https://t.co/U40YgKBRgH #CitiCareers #Banking #NewYork, NY #Hiring #CareerArc",NYC Banking Jobs,Wed Dec 06 18:43:29 +0000 2017,"[40.7595044, -73.9271644]","Queens, NY"
Precisaríamos de um mês nesse banco pra colocar a fofoca em dia 😂❤️ @eliassouzaa  📸 Mais um… https://t.co/elIA2qTqxP,Bruna Meirelles,Wed Dec 06 18:43:29 +0000 2017,"[40.70728549, -74.03879939]","Jersey City, NJ"
"Can you recommend anyone for this #job? Store Sales Associate - Ft. Valley, GA - https://t.co/cSFGI856BH #Retail… https://t.co/JqjyJ19FEC",TMJ-ROA Retail Jobs,Wed Dec 06 18:43:29 +0000 2017,"[37.3167177, -79.9623534]","Roanoke, VA"
"This #job might be a great fit for you: Network Engineer - https://t.co/aAb8dIeeL6 #Sales #Atlanta, GA #Hiring #CareerArc",Atlanta Sales Jobs,Wed Dec 06 18:43:29 +0000 2017,"[33.7489954, -84.3879824]","Atlanta, GA"
"Can you recommend anyone for this #job in #Laurens, SC? https://t.co/ZoyAZNSSa5 #Hospitality #Hiring #CareerArc",TMJ-GRN HRTA Jobs,Wed Dec 06 18:43:29 +0000 2017,"[34.4934611, -81.9840517]","Laurens, SC"
This #job might be a great fit for you: NOW HIRING - District Manager - Iowa/Kansas - https://t.co/Nc4F9cuMzV… https://t.co/mJVkyrk5I5,TMJ-IAD Retail Jobs,Wed Dec 06 18:43:30 +0000 2017,"[41.6266555, -93.7121656]","Urbandale, IA"
"Interested in a #job in #Orangeburg, NY? This could be a great fit: https://t.co/HFAXS5fUOv #Retail #Hiring #CareerArc",Ramapo Retail,Wed Dec 06 18:43:30 +0000 2017,"[41.0464858, -73.9495818]","Orangeburg, NY"
“There’s sometimes beauty in the madness and we get caught up in the view.” 🎶 —#brokenwings… https://t.co/ii9ekzuGnU,Lola Rhodes,Wed Dec 06 18:43:31 +0000 2017,"[34.0522, -118.243]","Los Angeles, CA"
"See our latest #Tulsa, OK #job and click to apply: Medical Assistant or Licensed Practical Nurse - Family Medicine… https://t.co/C6Yj6wBw9v",TMJ- TUL Health Jobs,Wed Dec 06 18:43:32 +0000 2017,"[36.138031, -96.005681]","Tulsa, OK"
The pineapple tiki whip! 🔥🍍🗿🍹 @ Adventureland https://t.co/mW0LiLjKyE,Nerdpins,Wed Dec 06 18:43:32 +0000 2017,"[33.8413, -117.87336]","Anaheim, CA"
#lovethis #nerverunderestimate this #decemberbaby 12/15 @ Beverly Hills 90210 https://t.co/EJmEVKcUZk,Princess Filmz,Wed Dec 06 18:43:32 +0000 2017,"[34.08907645, -118.39629212]","Beverly Hills, CA"
"Join the CVS Health team! See our latest #job opening here: https://t.co/BWG7pB1Fq6 #Retail #Loganville, GA #Hiring #CareerArc",TMJ-ATL Retail Jobs,Wed Dec 06 18:43:32 +0000 2017,"[33.8389977, -83.9007382]","Loganville, GA"
Back by popular demand: The Jacoby Earrings!! Inspired by the strength in unity of some badass… https://t.co/DiWk7sKSBV,Lindsay Jo Holmes,Wed Dec 06 18:43:33 +0000 2017,"[45.526664, -122.635378]","Portland, OR"
"current weather in Clovis: clear sky, 41°F
27% humidity, wind 21mph, pressure 1028mb",Clovis Weather,Wed Dec 06 18:43:34 +0000 2017,"[34.41, -103.21]","Clovis, NM"
Young Gifted &amp; Black #losangeles #tiddontour @ Wild Living Foods https://t.co/S2ey34esys,Anthony Tidd,Wed Dec 06 18:43:34 +0000 2017,"[34.04274676, -118.25308208]","Los Angeles, CA"
التوجه للكويت #١٢_ساعه_ليش #لازم_حلاق #باي #نشوفكم_على_خير @ Terminal 4 - John F. Kennedy… https://t.co/sdyHJ7BTTv,احمد محمد حسن,Wed Dec 06 18:43:35 +0000 2017,"[40.64338276, -73.78217411]","Queens, NY"
Happy Holidays from the 3rd floor crew! #shareyourears #makeawish #disneydifference… https://t.co/hkAkHiBoN4,Jyn Ersoden,Wed Dec 06 18:43:35 +0000 2017,"[28.32898, -81.53413]","Celebration, FL"
"temperature up 63°F -&gt; 67°F
humidity down 16% -&gt; 11%",Santee Weather,Wed Dec 06 18:43:38 +0000 2017,"[32.87, -116.97]","Santee, CA"
"Interested in a #job in #Marion, NC? This could be a great fit: https://t.co/o4bUoLYjZr #entrylevel #Automotive #Hiring #CareerArc",N.Carolina Automotiv,Wed Dec 06 18:43:40 +0000 2017,"[35.6840131, -82.0092745]","Marion, NC"
This #job might be a great fit for you: Front of House Manager - https://t.co/eVAuthGQVO #restaurantlife… https://t.co/s1BqMTrc9B,TMJ-WAS HRTA Jobs,Wed Dec 06 18:43:40 +0000 2017,"[38.89923, -77.0208633]","Washington, DC"
"Want to work at O'Reilly Auto Parts? We're #hiring in #Wethersfield, CT! Click for details: #hiring #career… https://t.co/DzoT7PKONS",TMJ-HAR Retail Jobs,Wed Dec 06 18:43:40 +0000 2017,"[41.7242799, -72.6691846]","Wethersfield, CT"
"Can you recommend anyone for this #job in #SanFrancisco, CA? https://t.co/SGxWIfT6m4 #Transportation #Hiring #CareerArc",TMJ-SFO Transp. Jobs,Wed Dec 06 18:43:40 +0000 2017,"[37.7749295, -122.4194155]","San Francisco, CA"
"Can you recommend anyone for this #job in #Hamilton, OH? https://t.co/we5O2wH0Bm #Retail #Hiring #CareerArc",TMJ-CIN Retail Jobs,Wed Dec 06 18:43:40 +0000 2017,"[39.3995008, -84.5613355]","Hamilton, OH"
"We're #hiring! Click to apply: STORE MANAGER CANDIDATE in Fremont OH - https://t.co/FSwYBRhrRO #Retail #Fremont, OH #Job #Jobs #CareerArc",TMJ-TOL Retail Jobs,Wed Dec 06 18:43:41 +0000 2017,"[41.3503303, -83.1218634]","Fremont, OH"
"See our latest #Providence, RI #job and click to apply: Lead Retail Associate - https://t.co/ZWbpNqjHmG #Retail #Hiring #CareerArc",TMJ-RIP Retail Jobs,Wed Dec 06 18:43:41 +0000 2017,"[41.8239891, -71.4128343]","Providence, RI"
LAST day to get 15% off Look Natural products!! I would get these 4 if I were you. This is the… https://t.co/dOogpONmlj,Jessica Carvalho,Wed Dec 06 18:43:41 +0000 2017,"[30.7946, -81.6717]","Kingsland, GA"
"This #job might be a great fit for you: General Manager - https://t.co/mqZkekm1wX #GeneralManager #PaloAlto, CA #Hiring",EHS HOSPITALITY,Wed Dec 06 18:43:41 +0000 2017,"[37.4418834, -122.1430195]","Palo Alto, CA"
Wrestling fans - Get your advance tickets at #discndat @ Disc 'N Dat https://t.co/D6rWrS4d4w,discndat,Wed Dec 06 18:43:41 +0000 2017,"[39.00833, -84.62479]","Florence, KY"
"Can you recommend anyone for this #job in #Portland, OR? https://t.co/8jzNXVfHzr #Clerical #Hiring #CareerArc",TMJ-PDX Cleric. Jobs,Wed Dec 06 18:43:41 +0000 2017,"[45.5933361, -122.6765808]","Portland, OR"
"See our latest #Houston, TX #job and click to apply: Financial Planning Administrator - https://t.co/xey0yaE9Lg… https://t.co/Pr64tUOtNO","Houston,TX Bank Jobs",Wed Dec 06 18:43:41 +0000 2017,"[29.7604267, -95.3698028]","Houston, TX"
"Want to work in #Plano, TX? View our latest opening: https://t.co/vHROxF6azX #Sales #CareerArc",Dallas Sales Jobs,Wed Dec 06 18:43:41 +0000 2017,"[33.0198431, -96.6988856]","Plano, TX"
"See our latest #Longview, TX #job and click to apply: Sr. Customer Assistance Representative -… https://t.co/bRAbc3osqQ",TX Cust. Srv. Jobs,Wed Dec 06 18:43:41 +0000 2017,"[32.5007037, -94.7404891]","Longview, TX"
Can you recommend anyone for this #job? Maintenance Technician - https://t.co/nSkd2D54hQ #nowhiring #FacilitiesMgmt… https://t.co/f9EI9IY028,SanFran Facility Mgt,Wed Dec 06 18:43:41 +0000 2017,"[37.7749295, -122.4194155]","San Francisco, CA"
"See our latest #Clayton, NC #job and click to apply: Hair Stylist - https://t.co/0ofquRVjio #Cosmetology #Hiring #CareerArc",TMJ-RDU Cosmo Jobs,Wed Dec 06 18:43:41 +0000 2017,"[35.6551166, -78.4781338]","Clayton, NC"
"joanelainebryan needs this t shirt!!!! 👍🏻😜👍🏻 @ Mechanicsburg, Pennsylvania https://t.co/YSnUAaArA4",Doug Bryan,Wed Dec 06 18:43:42 +0000 2017,"[40.21194, -77.00611]","Mechanicsburg, PA"
"Interested in a #job in #Southgate, MI? This could be a great fit: https://t.co/89csYCM4FV #Hospitality #Hiring #CareerArc",TMJ-DTW HRTA Jobs,Wed Dec 06 18:43:43 +0000 2017,"[42.1988423, -83.194323]","Southgate, MI"
MCPL is proud to share that we are one of thirteen libraries nationwide to have earned five-star… https://t.co/aKPBbip4Sa,MiddleCountryPL,Wed Dec 06 18:43:43 +0000 2017,"[40.86473235, -73.07992668]","Centereach, NY"
Paradise punch and all 3 dips from tacos for life has me missing Mexico. #needthebeach… https://t.co/2Df3OPIoHf,Μαndy,Wed Dec 06 18:43:43 +0000 2017,"[35.8169023, -90.6695472]","Jonesboro, AR"
"Join the Red Lobster team! See our latest #job opening here: https://t.co/YdMgEcYATP #Hospitality #Danville, VA #Hiring #CareerArc",TMJ-NCT HRTA Jobs,Wed Dec 06 18:43:44 +0000 2017,"[36.5960634, -79.421111]","Danville, VA"
This is absolutely terrifying. Firefighters and first responders are… https://t.co/NlyGAGvuQJ,Peter Malek,Wed Dec 06 18:43:45 +0000 2017,"[34.08333, -118.44778]","Los Angeles, CA"
"Can you recommend anyone for this #job? Pharmacy Technician - https://t.co/oKOQyH098f #Healthcare #NewOrleans, LA #Hiring #CareerArc",TM-LAN Health Jobs,Wed Dec 06 18:43:45 +0000 2017,"[29.9510658, -90.0715323]","New Orleans, LA"
"Join the Red Lobster team! See our latest #job opening here: https://t.co/gQO6RyBzMj #Hospitality #Pocatello, ID #Hiring #CareerArc",TMJ-ID HRTA Jobs,Wed Dec 06 18:43:45 +0000 2017,"[42.9424131, -112.4665599]","Chubbuck, ID"
As festive as I get. Went all out for the COE Faculty Luncheon. @ The College of Education at… https://t.co/PjPgzMvaCN,KarinLibrarian,Wed Dec 06 18:43:46 +0000 2017,"[30.71383453, -95.54608125]","Huntsville, TX"
#Pray 🙌🏾. Pray for you. Pray for me. Pray for them. Pray for we. Just pray. #prayer #prayforme… https://t.co/q2GlUSOmWp,Mister ECLECTIC Blue,Wed Dec 06 18:43:47 +0000 2017,"[36.03657212, -78.9002037]","Durham, NC"
"Interested in a #job in #Winchester, VA? This could be a great fit: https://t.co/6yrNjTZ4X8 #Healthcare #Hiring #CareerArc",TMJ-VAW Health Jobs,Wed Dec 06 18:43:48 +0000 2017,"[39.1856597, -78.1633341]","Winchester, VA"
"If you're looking for work in #NewYork, NY, check out this #job: https://t.co/yHTfbQsHHi #InvestmentBanking #Hiring #CareerArc",TMJ-NYC Inv. Banking,Wed Dec 06 18:43:48 +0000 2017,"[40.7127837, -74.0059413]","Manhattan, NY"
.65 cent wings tonight at 5 pm followed by Trivia at 9 pm #kutztownuniversity #kappasigma… https://t.co/4eL64tY9LM,Chino,Wed Dec 06 18:43:48 +0000 2017,"[40.52009, -75.77498]","Kutztown, PA"
We're #hiring! Click to apply: Retail Merchandiser- Part Time - https://t.co/hHRGGgxm8m #PartTime #workingmoms… https://t.co/Kaz14kk82K,TMJ-OKC Retail Jobs,Wed Dec 06 18:43:48 +0000 2017,"[35.4675602, -97.5164276]","Oklahoma City, OK"
"See our latest #Columbus, OH #job and click to apply: Retail Sales Consultant - https://t.co/S3Wnk00ONK #retail… https://t.co/Zs2Dm7Ylll",CORT Careers,Wed Dec 06 18:43:48 +0000 2017,"[39.9611755, -82.9987942]","Columbus, OH"
"Interested in a #job in #Pensacola, FL? This could be a great fit: https://t.co/Qr9kvw9kj3 #SkilledTrade #Hiring #CareerArc",TMJ-FL Skl. Trd. Job,Wed Dec 06 18:43:49 +0000 2017,"[30.421309, -87.2169149]","Pensacola, FL"
Free my Lil cousin “Jah 👋🏾” 🦍🦍 out that “U kno” @ Beach Avenue Candy… https://t.co/KGSmo6rhuE,HunchoWorld,Wed Dec 06 18:43:49 +0000 2017,"[40.8365, -73.867248]","Bronx, NY"
"Interested in a #job in #HarkerHeights, TX? This could be a great fit: https://t.co/bAkuC9gFKD #dtx #rn #healthcare… https://t.co/dKIUvX3ZtJ",Seton HH Jobs,Wed Dec 06 18:43:49 +0000 2017,"[31.0727214, -97.6831025]","Harker Heights, TX"
"if you know me, you know deciding to drive 6 hours to see lady gaga was a no brainer !! thank u… https://t.co/JPKzQdLwoY",Harley,Wed Dec 06 18:43:50 +0000 2017,"[30.27699944, -97.73234919]","Austin, TX"
"Want to work in #Columbus, OH? View our latest opening: https://t.co/By8yFu4XKR #Nursing #Job #Jobs #Hiring #CareerArc",TMJ-CHH Nursing Jobs,Wed Dec 06 18:43:50 +0000 2017,"[39.9608078, -82.9911888]","Columbus, OH"
"Join the Starbucks team! See our latest #job opening here: https://t.co/TNVUOYClMR #CustomerService #Humble, TX #Hiring #CareerArc",TMJ-HOU CstSrv Jobs,Wed Dec 06 18:43:50 +0000 2017,"[29.9992914, -95.1938582]","Atascocita, TX"
"Join the Starbucks team! See our latest #job opening here: https://t.co/FiR7GqFik3 #CustomerService #Bellevue, WA #Hiring #CareerArc",TMJ-SEA CstSrv Jobs,Wed Dec 06 18:43:50 +0000 2017,"[47.6174149, -122.1315982]","Bellevue, WA"
"Can you recommend anyone for this #job? ASSOCIATE-LOGISTICS - https://t.co/c7RBSah7rx #Retail #Washington, PA #Hiring #CareerArc",TMJ-PIT Retail Jobs,Wed Dec 06 18:43:50 +0000 2017,"[40.184911, -80.2348488]","Washington, PA"
"Want to work at Corning? We're #hiring in #Fairport, NY! Click for details: https://t.co/4rq56Rw3hT #Engineering #Job #Jobs #CareerArc",TMJ-ROC Engin. Jobs,Wed Dec 06 18:43:50 +0000 2017,"[43.0986742, -77.4419378]","Fairport, NY"
We're #hiring! Read about our latest #job opening here: LPN Home Health (Athens) (Contingent) -… https://t.co/i0mj7K8JD3,TMJ-OH Nursing Jobs,Wed Dec 06 18:43:50 +0000 2017,"[39.34719, -82.096132]","Athens, OH"
"Interested in a #job in #Springfield, VA? This could be a great fit: https://t.co/FgzM8CGIR1 #BoozAllen #IT #Veterans #Hiring #CareerArc",TMJ-VAF IT Jobs,Wed Dec 06 18:43:50 +0000 2017,"[38.7892801, -77.1872036]","Springfield, VA"
"Can you recommend anyone for this #job in #Houston, TX? #hiring #career https://t.co/rkMxb8BFeo #CareerArc",TMJ - HOU Sales Jobs,Wed Dec 06 18:43:50 +0000 2017,"[29.9406733, -95.5841304]","Houston, TX"
Can you recommend anyone for this #job? Paralegal / Legal Assistant III Supporting the USAO -… https://t.co/T08hpv9PmO,FSA,Wed Dec 06 18:43:50 +0000 2017,"[42.3296948, -83.0488491]","Detroit, MI"
Great practice this morning! Contact me to promote your interests at the next three tournaments!… https://t.co/gnICu4ipza,Dan Caipirinha Baker,Wed Dec 06 18:43:50 +0000 2017,"[30.45101, -84.30378]","Tallahassee, FL"
"We're #hiring! Read about our latest #job opening here: Region Manager - IL, IA, and NE - https://t.co/5NkqewY2qC… https://t.co/3uf4hf3AwL",TMJ - CHI Sales Jobs,Wed Dec 06 18:43:51 +0000 2017,"[41.8781136, -87.6297982]","Chicago, IL"
Can you recommend anyone for this #job? Registered Nurse I - SLH - Neuro ICU - full time nights -… https://t.co/fDraEEqU30,TMJ-KAN Nursing Jobs,Wed Dec 06 18:43:53 +0000 2017,"[39.1041725, -94.5998517]","Kansas City, MO"
"I'm at https://t.co/PmfOlLDRe1 in Tempe, AZ https://t.co/k8rPThhyDr",Chandler AZ Weather,Wed Dec 06 18:43:54 +0000 2017,"[33.39610197, -111.95062191]","Tempe, AZ"
Merde to Leda and Ballet Chelsea this weekend their 20th Anniversary of #thenutcrackerballet @… https://t.co/WorNKZQMbv,Stacy Rambo Stimac,Wed Dec 06 18:43:55 +0000 2017,"[42.31805556, -84.02055556]","Chelsea, MI"
"Offer valid for the month of December 

#defensivefit #kickboxing #muaythai #jkd #boxing… https://t.co/9xHRAQQXx3",DefensiveFit JKD,Wed Dec 06 18:43:55 +0000 2017,"[40.67974, -74.33792]","Mountainside, NJ"
"Drive thru left 3 cars hanging with no apology! Cya, ain't got time to waste! (@ McDonald's in Tucker, GA) https://t.co/VcXC4Ob6gF",David Mathews,Wed Dec 06 18:43:57 +0000 2017,"[33.84966471, -84.2169556]","Tucker, GA"
Can you recommend anyone for this #job? Esthetician - https://t.co/RvK2eBVsXD #shopping #mall #minnesota… https://t.co/3QIEu3ZOsy,Ulta Beauty Jobs,Wed Dec 06 18:43:57 +0000 2017,"[44.7385787, -93.2645741]","Burnsville, MN"
Did not know there would be a Christmas tree at the top of Camelback. Would have probably left… https://t.co/D3cyMzDwKl,Nick Badders,Wed Dec 06 18:43:57 +0000 2017,"[33.51472222, -111.96161111]","Phoenix, AZ"
"A lo que vinimos,shooting in progress.... #nikonphotography #tethertools @telemundo @ Telemundo… https://t.co/8ErGgVBJj8",Enrique Tubio,Wed Dec 06 18:43:57 +0000 2017,"[25.843406, -80.298643]","Hialeah, FL"
"🔥🖤Fav Piece So Far 4 my least fav person🖤🔥
(Used my own ass as a reference) @ Chicago, Illinois https://t.co/kU86FQDN2T",FEZZ,Wed Dec 06 18:43:58 +0000 2017,"[41.8369, -87.6844]","Chicago, IL"
Going to have to revisit tomorrow for some better pics. Either great pieces by jc.ro great work.… https://t.co/B6WyxloJnE,Mariano Sabas,Wed Dec 06 18:43:58 +0000 2017,"[30.2672, -97.7639]","Austin, TX"
Book sequels can be tough. Add in an almost 30 year gap and co-write with your offspring and it… https://t.co/ayWmeDyj2h,Jay Demopoulos,Wed Dec 06 18:43:59 +0000 2017,"[34.14943, -118.37866]","Los Angeles, CA"
Very good stout. Chocolate coming through. Hint of booze. Good carbonation. Balanced. - Drinking an 1st Anniversary… https://t.co/eVIkRLTy7J,run a manual,Wed Dec 06 18:43:59 +0000 2017,"[41.492, -73.0521]","Naugatuck, CT"
"#viewoftheweek #lajolla @MGellens 
The attention to detail at this Spanish Contemporary is… https://t.co/Q2liz3eqbq",Amy de Leon,Wed Dec 06 18:43:59 +0000 2017,"[32.8472, -117.273]","San Diego, CA"
"Interested in a #job in #LosAngeles, CA? This could be a great fit: https://t.co/aJIrTaMr0F #Marketing #Hiring",24 Seven LA,Wed Dec 06 18:43:59 +0000 2017,"[34.0522342, -118.2436849]","Los Angeles, CA"
[cozy crop]. great basic mock neck crop sweater $55 [also available in black] #great #fashion… https://t.co/zyuZ40lNbA,Em's Boutique,Wed Dec 06 18:44:00 +0000 2017,"[29.98058, -90.12705]","Metairie, LA"
